,album_type,id,image,name,release_date,total_tracks,uri,url
816,album,0JjoGwsBjce2mgHRliH0VN,https://i.scdn.co/image/ab67616d0000b273e53443feca656fafbbbae361,9,2017-04-28,10,spotify:album:0JjoGwsBjce2mgHRliH0VN,https://open.spotify.com/album/0JjoGwsBjce2mgHRliH0VN
821,single,6KlKprVgLbkUTtynww6MQh,https://i.scdn.co/image/ab67616d0000b273c18e23ba6e8a2c56a41b8c1d,Bed (feat. Ariana Grande),2018-06-14,1,spotify:album:6KlKprVgLbkUTtynww6MQh,https://open.spotify.com/album/6KlKprVgLbkUTtynww6MQh
830,single,43UPJEBgAwfuGufr9RsCJV,https://i.scdn.co/image/ab67616d0000b273493e5385d366d645dd76d860,Dance To This (feat. Ariana Grande),2018-06-13,1,spotify:album:43UPJEBgAwfuGufr9RsCJV,https://open.spotify.com/album/43UPJEBgAwfuGufr9RsCJV
834,album,7lqieLm717j9Z8JrG7POkS,https://i.scdn.co/image/ab67616d0000b2735355919e31efac9b14c45c49,I met you when I was 18. (the playlist),2018-05-31,17,spotify:album:7lqieLm717j9Z8JrG7POkS,https://open.spotify.com/album/7lqieLm717j9Z8JrG7POkS
835,album,34OkZVpuzBa9y40DCy0LPR,https://i.scdn.co/image/dc9bd2dd3bfe455d3b0f12f2f08351a7d42b6531,1989 (Deluxe Edition),2014-10-27,19,spotify:album:34OkZVpuzBa9y40DCy0LPR,https://open.spotify.com/album/34OkZVpuzBa9y40DCy0LPR
837,album,1ne2D0NxoGyZd31gAM4HNd,https://i.scdn.co/image/9817468311355936de62e06340e4ef022cf3e34b,Illuminate,2017-04-20,13,spotify:album:1ne2D0NxoGyZd31gAM4HNd,https://open.spotify.com/album/1ne2D0NxoGyZd31gAM4HNd
838,single,4tpVFjYKSR6ivXVK5YXEc4,https://i.scdn.co/image/ce5ce4a23cdc6ef625b8daf0d4efa5f7c83751e7,Hurt Somebody,2018-01-12,5,spotify:album:4tpVFjYKSR6ivXVK5YXEc4,https://open.spotify.com/album/4tpVFjYKSR6ivXVK5YXEc4
840,single,7CUczABBlsbd5fqng9mjxo,https://i.scdn.co/image/ab67616d0000b2732fe7eac044c3912f06432f22,Malibu,2017-05-11,1,spotify:album:7CUczABBlsbd5fqng9mjxo,https://open.spotify.com/album/7CUczABBlsbd5fqng9mjxo
841,album,7oiJYvEJHsmYtrgviAVIBD,https://i.scdn.co/image/ab67616d0000b27320beb61f61fcbeb33b10a9ab,Back from the Edge,2016-10-28,17,spotify:album:7oiJYvEJHsmYtrgviAVIBD,https://open.spotify.com/album/7oiJYvEJHsmYtrgviAVIBD
842,album,1gMxiQQSg5zeu4htBosASY,https://i.scdn.co/image/ab67616d0000b273241e4fe75732c9c4b49b94c3,Made In The A.M. (Deluxe Edition),2015-11-13,17,spotify:album:1gMxiQQSg5zeu4htBosASY,https://open.spotify.com/album/1gMxiQQSg5zeu4htBosASY
844,single,18pR217SWwBjODSRWFBw0I,https://i.scdn.co/image/15d483898c69a05dc523093bf688eeb4c92f30f1,Starving,2016-07-22,1,spotify:album:18pR217SWwBjODSRWFBw0I,https://open.spotify.com/album/18pR217SWwBjODSRWFBw0I
845,album,4bzVI1FElc13HQagFR7S1W,https://i.scdn.co/image/ab67616d0000b2734e977ec3406c06c9401642d5,Get Weird (Deluxe),2015-11-06,16,spotify:album:4bzVI1FElc13HQagFR7S1W,https://open.spotify.com/album/4bzVI1FElc13HQagFR7S1W
847,single,7BJ02LuWRn3RH7yDHZAJr2,https://i.scdn.co/image/ab67616d0000b273805efe949d48d6f50e604919,Slow Hands,2017-05-04,1,spotify:album:7BJ02LuWRn3RH7yDHZAJr2,https://open.spotify.com/album/7BJ02LuWRn3RH7yDHZAJr2
848,single,71clfVkkopYLrgweVj2cow,https://i.scdn.co/image/ab67616d0000b2736a45d20e414fbc456ecea553,Beautiful Girls,2007-07-23,1,spotify:album:71clfVkkopYLrgweVj2cow,https://open.spotify.com/album/71clfVkkopYLrgweVj2cow
849,album,2GJLzxAajkFeyDPVH7X4Cs,https://i.scdn.co/image/ab67616d0000b2732318bbb0586903290db2b270,Glory Days (Deluxe),2016-11-18,15,spotify:album:2GJLzxAajkFeyDPVH7X4Cs,https://open.spotify.com/album/2GJLzxAajkFeyDPVH7X4Cs
850,album,3cS0qzNDjE5SjdAL1W98fo,https://i.scdn.co/image/56b499fd90ac01f184a793ad7a4ecb8dae8453d4,Raised Under Grey Skies (Deluxe),2017-10-06,20,spotify:album:3cS0qzNDjE5SjdAL1W98fo,https://open.spotify.com/album/3cS0qzNDjE5SjdAL1W98fo
852,album,2e8nzTZ0HtK94IifOWgN7o,https://i.scdn.co/image/3552a60be0f2d1851c5b91ac4a52a50375d9130a,The Human Condition,2016-06-10,14,spotify:album:2e8nzTZ0HtK94IifOWgN7o,https://open.spotify.com/album/2e8nzTZ0HtK94IifOWgN7o
853,album,3Wv4X8OA65pGpFzBkuUgAh,https://i.scdn.co/image/43b6a8179ccd397037c866006af14cced99ff821,DNCE,2016-11-18,14,spotify:album:3Wv4X8OA65pGpFzBkuUgAh,https://open.spotify.com/album/3Wv4X8OA65pGpFzBkuUgAh
855,album,2hnaJ8ktG2FSP1EthsCo6N,https://i.scdn.co/image/22e73ad3479c0b2c6a381484bf1dcd4f704afa94,Battleground (Deluxe Edition),2011-01-01,15,spotify:album:2hnaJ8ktG2FSP1EthsCo6N,https://open.spotify.com/album/2hnaJ8ktG2FSP1EthsCo6N
856,album,5SxEsi1PNyo1XfEKDYcFKF,https://i.scdn.co/image/ab67616d0000b273ddacff8ec2f8f34ed56957cf,Take Me Home: Yearbook Edition,2012-11-09,17,spotify:album:5SxEsi1PNyo1XfEKDYcFKF,https://open.spotify.com/album/5SxEsi1PNyo1XfEKDYcFKF
857,album,7dK54iZuOxXFarGhXwEXfF,https://i.scdn.co/image/ab67616d0000b27389992f4d7d4ab94937bf9e23,Lemonade,2016-04-23,13,spotify:album:7dK54iZuOxXFarGhXwEXfF,https://open.spotify.com/album/7dK54iZuOxXFarGhXwEXfF
858,single,2ol2XUe63UErbB0BlMwpbK,https://i.scdn.co/image/ab67616d0000b273c7b081acf128cb9d2fda50a2,Feel Good,2017-03-03,1,spotify:album:2ol2XUe63UErbB0BlMwpbK,https://open.spotify.com/album/2ol2XUe63UErbB0BlMwpbK
859,album,2ZUwFxlWo0gwTsvZ6L4Meh,https://i.scdn.co/image/dc2e195bbed653f31eefd6499392e7b63b411976,Joanne (Deluxe),2016-10-21,14,spotify:album:2ZUwFxlWo0gwTsvZ6L4Meh,https://open.spotify.com/album/2ZUwFxlWo0gwTsvZ6L4Meh
860,album,0CnQ0JQajNswRjPkNYVG8m,https://i.scdn.co/image/ad7235932b099accdf1d5d5970998615467d3b14,Handwritten,2015-04-14,12,spotify:album:0CnQ0JQajNswRjPkNYVG8m,https://open.spotify.com/album/0CnQ0JQajNswRjPkNYVG8m
864,album,2hNgR6ZGiEnIKl7aFkaSyA,https://i.scdn.co/image/ab67616d0000b2734ed8c4d8bd5a1efa6410fee5,Hello My Name Is...,2012-01-01,12,spotify:album:2hNgR6ZGiEnIKl7aFkaSyA,https://open.spotify.com/album/2hNgR6ZGiEnIKl7aFkaSyA
865,album,6cunQQ7YZisYOoiFu2ywIq,https://i.scdn.co/image/ab67616d0000b2734a5584795dc73860653a9a3e,Up All Night,2012-05-25,18,spotify:album:6cunQQ7YZisYOoiFu2ywIq,https://open.spotify.com/album/6cunQQ7YZisYOoiFu2ywIq
867,single,3MLzYyjkFBMPTgsso73O36,https://i.scdn.co/image/ab67616d0000b27320839238d0f69d5486743905,Payphone,2012-01-01,1,spotify:album:3MLzYyjkFBMPTgsso73O36,https://open.spotify.com/album/3MLzYyjkFBMPTgsso73O36
868,single,13UF27he6juTSHhQHHjnL1,https://i.scdn.co/image/ab67616d0000b2734729284f5d476c1e6bc98bfd,The Kodaline EP,2012-09-07,4,spotify:album:13UF27he6juTSHhQHHjnL1,https://open.spotify.com/album/13UF27he6juTSHhQHHjnL1
871,album,7i1Ej2Ix9aIiLKqhNwAB2l,https://i.scdn.co/image/631c6ada6f0a27fd99980edadd7fe510baae402c,Overexposed (Deluxe),2012-01-01,15,spotify:album:7i1Ej2Ix9aIiLKqhNwAB2l,https://open.spotify.com/album/7i1Ej2Ix9aIiLKqhNwAB2l
872,single,3ILMsRbsr8NZriRY8bl0A8,https://i.scdn.co/image/ab67616d0000b27325f5ca562a72461d4bdd0ffe,We Are Never Ever Getting Back Together,2012-01-01,1,spotify:album:3ILMsRbsr8NZriRY8bl0A8,https://open.spotify.com/album/3ILMsRbsr8NZriRY8bl0A8
874,single,1fdoI5Vp5UvBtppFC9QAcD,https://i.scdn.co/image/ab67616d0000b27360c77100fb3d3c7414ec1435,Part Of Me,2012,1,spotify:album:1fdoI5Vp5UvBtppFC9QAcD,https://open.spotify.com/album/1fdoI5Vp5UvBtppFC9QAcD
875,album,7juWTdmjo0vYywWu8HiQxs,https://i.scdn.co/image/c2938789a477c28ff53896fec5dfb632868de5b4,Clarity,2012-01-01,10,spotify:album:7juWTdmjo0vYywWu8HiQxs,https://open.spotify.com/album/7juWTdmjo0vYywWu8HiQxs
878,album,7gTFf2EWBONpjKVjpWbs5p,https://i.scdn.co/image/6c47511c89bf7f6fbc2413ad3fe0fa9e0c6666ef,The Midsummer Station,2012-01-01,11,spotify:album:7gTFf2EWBONpjKVjpWbs5p,https://open.spotify.com/album/7gTFf2EWBONpjKVjpWbs5p
880,album,5pLlGJrxuQO3jMoQe1XxZY,https://i.scdn.co/image/446f1349c1a7e40c97179561f4842d0c96f7de75,Unapologetic (Deluxe),2012-12-11,17,spotify:album:5pLlGJrxuQO3jMoQe1XxZY,https://open.spotify.com/album/5pLlGJrxuQO3jMoQe1XxZY
881,album,0SHgpefjbVvnR2NnMPj1ve,https://i.scdn.co/image/ab67616d0000b273a72a9f6d0b66322e367c40c9,DNA: The Deluxe Edition,2012,17,spotify:album:0SHgpefjbVvnR2NnMPj1ve,https://open.spotify.com/album/0SHgpefjbVvnR2NnMPj1ve
882,album,4bTjdxhRRUiWfwj200f9Kl,https://i.scdn.co/image/ab67616d0000b2735c8cfe4b2c4aa89c9c92108e,Nothing but the Beat (Ultimate Edition),2012-12-07,29,spotify:album:4bTjdxhRRUiWfwj200f9Kl,https://open.spotify.com/album/4bTjdxhRRUiWfwj200f9Kl
883,single,64uUQtKfndQguejYmA40lL,https://i.scdn.co/image/ab67616d0000b2737177fb5667cdafd34b871257,I'm Sorry...,2012-08-07,5,spotify:album:64uUQtKfndQguejYmA40lL,https://open.spotify.com/album/64uUQtKfndQguejYmA40lL
884,single,3RIbWmgITAscFxbuYl1XfM,https://i.scdn.co/image/ab67616d0000b2734eb54d1e74301ef877070e24,Impossible,2012-12-09,1,spotify:album:3RIbWmgITAscFxbuYl1XfM,https://open.spotify.com/album/3RIbWmgITAscFxbuYl1XfM
885,album,6sUoihv7EBflLLP4VriHUe,https://i.scdn.co/image/ab67616d0000b2735760710a48f0f595f5814dc1,4,2012-01-06,18,spotify:album:6sUoihv7EBflLLP4VriHUe,https://open.spotify.com/album/6sUoihv7EBflLLP4VriHUe
887,single,05UTDGA4yg4ElScmrN9KNc,https://i.scdn.co/image/ab67616d0000b273565a5b2cde428a15b6a007cc,Troublemaker (feat. Flo Rida),2012-10-15,1,spotify:album:05UTDGA4yg4ElScmrN9KNc,https://open.spotify.com/album/05UTDGA4yg4ElScmrN9KNc
888,single,2RftwA5H2D6FVbpMSl47Sz,https://i.scdn.co/image/ab67616d0000b273d9deeb4212802d33533cb543,Want U Back,2012-09-05,1,spotify:album:2RftwA5H2D6FVbpMSl47Sz,https://open.spotify.com/album/2RftwA5H2D6FVbpMSl47Sz
890,album,64SChsjQBiEe3aVTFYnW1b,https://i.scdn.co/image/ab67616d0000b2730786367e7aace07805a609bc,Love Is A Four Letter Word (Deluxe),2012-04-13,18,spotify:album:64SChsjQBiEe3aVTFYnW1b,https://open.spotify.com/album/64SChsjQBiEe3aVTFYnW1b
891,single,5eJa2BP7rrqkrpFpTiANPg,https://i.scdn.co/image/22a9d36eb09f7e0f8cc0b95b418a1e8301630ea1,Continued Silence EP,2012-01-01,6,spotify:album:5eJa2BP7rrqkrpFpTiANPg,https://open.spotify.com/album/5eJa2BP7rrqkrpFpTiANPg
892,album,3beDQlzheaeS7GQBDOoP1V,https://i.scdn.co/image/ab67616d0000b2730bb73a105071fc43c43c9da8,Picture Show (Deluxe Edition),2012-01-01,15,spotify:album:3beDQlzheaeS7GQBDOoP1V,https://open.spotify.com/album/3beDQlzheaeS7GQBDOoP1V
893,single,7eZO3WCzvtYIbXI0ZkefzS,https://i.scdn.co/image/ab67616d0000b2732b62f79949ec100b29c04b00,Skyfall,1962,1,spotify:album:7eZO3WCzvtYIbXI0ZkefzS,https://open.spotify.com/album/7eZO3WCzvtYIbXI0ZkefzS
894,single,7sG2gH4SFp1GszxOkBZdZR,https://i.scdn.co/image/ab67616d0000b273d56795a6058be632e01982e8,Girl On Fire,2012-09-04,1,spotify:album:7sG2gH4SFp1GszxOkBZdZR,https://open.spotify.com/album/7sG2gH4SFp1GszxOkBZdZR
895,single,2Isha08l2c9Td3AJt0ju2U,https://i.scdn.co/image/ab67616d0000b273044b263d7a130935f747089b,Let Her Go,2012-11-12,6,spotify:album:2Isha08l2c9Td3AJt0ju2U,https://open.spotify.com/album/2Isha08l2c9Td3AJt0ju2U
896,single,4O3kjO4lcJv1o3kUud54iF,https://i.scdn.co/image/ab67616d0000b273c264ffa59e6a0fbdeb52e2b7,Call Me Maybe,2012-01-01,1,spotify:album:4O3kjO4lcJv1o3kUud54iF,https://open.spotify.com/album/4O3kjO4lcJv1o3kUud54iF
898,album,3Cenzci2VpnZbo1S9Ruade,https://i.scdn.co/image/ab67616d0000b2734a6d5da9e8c6bb38a2e62f6f,COLLECTION,2012-03-28,12,spotify:album:3Cenzci2VpnZbo1S9Ruade,https://open.spotify.com/album/3Cenzci2VpnZbo1S9Ruade
899,single,5C86A0BGmPvSrRVYO7ZRng,https://i.scdn.co/image/2e31ca74e17c9253e4484702037173a71eb522a8,Starships,2012-01-01,1,spotify:album:5C86A0BGmPvSrRVYO7ZRng,https://open.spotify.com/album/5C86A0BGmPvSrRVYO7ZRng
900,single,3RKhRsifs4RWrqvWV1YpPY,https://i.scdn.co/image/ab67616d0000b27380567c81231204b4b9ce9095,Don't You Worry Child,2012-09-14,4,spotify:album:3RKhRsifs4RWrqvWV1YpPY,https://open.spotify.com/album/3RKhRsifs4RWrqvWV1YpPY
901,single,39h0PMiDnWXboQBCwvn60E,https://i.scdn.co/image/ab67616d0000b27300e991bea16c78c47998060c,Let Me Love You (Until You Learn To Love Yourself),2012-01-01,1,spotify:album:39h0PMiDnWXboQBCwvn60E,https://open.spotify.com/album/39h0PMiDnWXboQBCwvn60E
902,single,0Hcq6pzA4N8TaJ94pzoHdf,https://i.scdn.co/image/ab67616d0000b273e8fd63710c9ca51cdb004bf6,Boom Boom,2012-07-02,1,spotify:album:0Hcq6pzA4N8TaJ94pzoHdf,https://open.spotify.com/album/0Hcq6pzA4N8TaJ94pzoHdf
903,single,1BIFdZc0WDhB4BrF2fOoev,https://i.scdn.co/image/ab67616d0000b27363d74fe52c538cc8c6f5c593,Home,2012-01-01,1,spotify:album:1BIFdZc0WDhB4BrF2fOoev,https://open.spotify.com/album/1BIFdZc0WDhB4BrF2fOoev
905,single,4CINwoCsc8e6Nyw9rcG6Z2,https://i.scdn.co/image/ab67616d0000b273439d290284ba5999c5d68778,One More Night,2012-01-01,1,spotify:album:4CINwoCsc8e6Nyw9rcG6Z2,https://open.spotify.com/album/4CINwoCsc8e6Nyw9rcG6Z2
906,single,4jh9tT1LPqfw1zrQjuGe17,https://i.scdn.co/image/ab67616d0000b2731e1a5d95a77458c7fb2b42a6,DNA,2012-11-09,4,spotify:album:4jh9tT1LPqfw1zrQjuGe17,https://open.spotify.com/album/4jh9tT1LPqfw1zrQjuGe17
907,single,2lRsZapxZxX43cmoDygp45,https://i.scdn.co/image/fc00a72db8ee0995a13d7980925c0fc8fd4125aa,Diamonds,2012-01-01,1,spotify:album:2lRsZapxZxX43cmoDygp45,https://open.spotify.com/album/2lRsZapxZxX43cmoDygp45
908,album,4mKnhWm5EZeZUfoUYUwT1h,https://i.scdn.co/image/ab67616d0000b2735fd86e115d70a62db949318b,Trespassing (Deluxe Version),2012-05-08,15,spotify:album:4mKnhWm5EZeZUfoUYUwT1h,https://open.spotify.com/album/4mKnhWm5EZeZUfoUYUwT1h
909,album,2rBb9rAEuMC8VH9uk7js3e,https://i.scdn.co/image/ab67616d0000b2732990aa5d3264e69813b006d0,The Truth About Love,2012-09-17,13,spotify:album:2rBb9rAEuMC8VH9uk7js3e,https://open.spotify.com/album/2rBb9rAEuMC8VH9uk7js3e
910,album,4ZDCCs3UiJ0EC8CnMX5TH2,https://i.scdn.co/image/ab67616d0000b2737051dd6364740979bfd0d6f3,Simply The Best,2012-01-01,15,spotify:album:4ZDCCs3UiJ0EC8CnMX5TH2,https://open.spotify.com/album/4ZDCCs3UiJ0EC8CnMX5TH2
911,album,49kf7gWWtReFwPcCNsvyUf,https://i.scdn.co/image/ab67616d0000b273203e4c6a048df02a21cdd813,Electra Heart (Deluxe),2012-04-30,17,spotify:album:49kf7gWWtReFwPcCNsvyUf,https://open.spotify.com/album/49kf7gWWtReFwPcCNsvyUf
912,album,3sW7wD2qdMjs7KncaOoIJ5,https://i.scdn.co/image/ceb05d22ad52f91a3caaeadcf78a015802a8a5aa,Talk That Talk (Deluxe),2012-07-18,14,spotify:album:3sW7wD2qdMjs7KncaOoIJ5,https://open.spotify.com/album/3sW7wD2qdMjs7KncaOoIJ5
913,single,355RqMyXhDoOD0l4qMUxeT,https://i.scdn.co/image/ab67616d0000b2738fff33d4cece7b62bda3a2a5,Whistle,2012-04-24,1,spotify:album:355RqMyXhDoOD0l4qMUxeT,https://open.spotify.com/album/355RqMyXhDoOD0l4qMUxeT
914,single,1Tv3rrFNdXGtTeP1plX2xE,https://i.scdn.co/image/85e0117a441435aadc81c426e2f78c267055aca3,Bad Blood,2015-05-17,1,spotify:album:1Tv3rrFNdXGtTeP1plX2xE,https://open.spotify.com/album/1Tv3rrFNdXGtTeP1plX2xE
915,single,4Ky2PpWb26OxNabAMffyBw,https://i.scdn.co/image/ab67616d0000b273014080d39d56c94c0b285362,Sunset Lover,2015,1,spotify:album:4Ky2PpWb26OxNabAMffyBw,https://open.spotify.com/album/4Ky2PpWb26OxNabAMffyBw
916,single,1a3jTiphSEfpKfZgFFQw35,https://i.scdn.co/image/ab67616d0000b273853b80a65f7f640b0bd24f3c,History,2015-11-06,1,spotify:album:1a3jTiphSEfpKfZgFFQw35,https://open.spotify.com/album/1a3jTiphSEfpKfZgFFQw35
917,single,4sldmS76FbpIaO2sEsZlBh,https://i.scdn.co/image/3617eb99a5bf1f87cb60709fa607385e8345bc7f,Make Out,2015-12-11,6,spotify:album:4sldmS76FbpIaO2sEsZlBh,https://open.spotify.com/album/4sldmS76FbpIaO2sEsZlBh
918,album,3HV3ecmJJ2GmHM93vVVKXF,https://i.scdn.co/image/dbdc50239dfbc4603739150520dc04d241357adc,Confident (Deluxe Edition),2015-01-01,15,spotify:album:3HV3ecmJJ2GmHM93vVVKXF,https://open.spotify.com/album/3HV3ecmJJ2GmHM93vVVKXF
919,single,0E0FaFHEssddwuwD4MsHiY,https://i.scdn.co/image/ab67616d0000b27398c2e69e45cd55fe4b102784,YOUTH,2015-11-13,1,spotify:album:0E0FaFHEssddwuwD4MsHiY,https://open.spotify.com/album/0E0FaFHEssddwuwD4MsHiY
920,single,1sfmaFRbpMEGHH7DGup1wT,https://i.scdn.co/image/ab67616d0000b273eed1c874d1188621e4ff2133,SWAAY,2015-10-23,4,spotify:album:1sfmaFRbpMEGHH7DGup1wT,https://open.spotify.com/album/1sfmaFRbpMEGHH7DGup1wT
921,album,3jJ5HhbOC2KB5fOZ2RgJTo,https://i.scdn.co/image/1907c62e1bfd0bcfcf791373434619123a587472,Purpose (Deluxe),2015-11-13,19,spotify:album:3jJ5HhbOC2KB5fOZ2RgJTo,https://open.spotify.com/album/3jJ5HhbOC2KB5fOZ2RgJTo
922,album,0h2knr6qpiAq0tV5ri5JMF,https://i.scdn.co/image/d5d555684269a90d95c56bfb3d5ad3c02a7664a5,The Days / Nights,2014-01-01,4,spotify:album:0h2knr6qpiAq0tV5ri5JMF,https://open.spotify.com/album/0h2knr6qpiAq0tV5ri5JMF
923,album,2Ri94NAjmRjZkOgqoQCK8R,https://i.scdn.co/image/ab67616d0000b27360838ee79f90f9f038391d81,Handwritten (Revisited),2015-11-20,16,spotify:album:2Ri94NAjmRjZkOgqoQCK8R,https://open.spotify.com/album/2Ri94NAjmRjZkOgqoQCK8R
924,album,5U5rt98q8Jqx4lP3RdqYfO,https://i.scdn.co/image/5e47d440c38c823b767f60075f1ed6cb8d0aa787,BADLANDS,2015-08-28,11,spotify:album:5U5rt98q8Jqx4lP3RdqYfO,https://open.spotify.com/album/5U5rt98q8Jqx4lP3RdqYfO
926,single,1txlKAEVt0FL3dLOAX6pZj,https://i.scdn.co/image/ab67616d0000b273981e46bcaafccaa551ec5013,Daya,2015-11-27,6,spotify:album:1txlKAEVt0FL3dLOAX6pZj,https://open.spotify.com/album/1txlKAEVt0FL3dLOAX6pZj
929,album,4KXLjIEas8MTwwX3xpmAdC,https://i.scdn.co/image/5e4e2c710236c10eb8b5fd961b36141adb90ff1e,V (Deluxe),2015-05-18,16,spotify:album:4KXLjIEas8MTwwX3xpmAdC,https://open.spotify.com/album/4KXLjIEas8MTwwX3xpmAdC
930,album,0kJbDT8VGMScK8YDzNNvzV,https://i.scdn.co/image/ab67616d0000b273a56534bde4ee3ca23b15a018,In The Lonely Hour (Drowning Shadows Edition),2015-11-06,23,spotify:album:0kJbDT8VGMScK8YDzNNvzV,https://open.spotify.com/album/0kJbDT8VGMScK8YDzNNvzV
931,single,5jDywdhHpj1DPdZZ8zX1dj,https://i.scdn.co/image/ab67616d0000b273cda454a4644a0013705de828,The Other,2015-03-31,1,spotify:album:5jDywdhHpj1DPdZZ8zX1dj,https://open.spotify.com/album/5jDywdhHpj1DPdZZ8zX1dj
932,album,5W98Ab4VvQEuFEE4TIe5fE,https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc,Title (Deluxe),2015-01-09,15,spotify:album:5W98Ab4VvQEuFEE4TIe5fE,https://open.spotify.com/album/5W98Ab4VvQEuFEE4TIe5fE
933,album,7IQvaeTZKibqE8OkOwicM0,https://i.scdn.co/image/ab67616d0000b273ac1d1026c3ebed79897a7603,My Garden,2015-01-09,11,spotify:album:7IQvaeTZKibqE8OkOwicM0,https://open.spotify.com/album/7IQvaeTZKibqE8OkOwicM0
934,single,3uRJWbCnuU4kCxHQWp009X,https://i.scdn.co/image/e5788c55981712783ed639fa0293031c96b26ea2,Lay Me Down,2015-02-22,1,spotify:album:3uRJWbCnuU4kCxHQWp009X,https://open.spotify.com/album/3uRJWbCnuU4kCxHQWp009X
935,single,4oeF4AKGQajeLuVVCpHh8c,https://i.scdn.co/image/ab67616d0000b273851522a592ec1525bc0e4c3d,HAIZ,2015-11-13,4,spotify:album:4oeF4AKGQajeLuVVCpHh8c,https://open.spotify.com/album/4oeF4AKGQajeLuVVCpHh8c
937,single,7EKAfEIc9vry1WVbavPq15,https://i.scdn.co/image/ab67616d0000b27329f3880963f220913c8b01d7,Electric Love,2015-08-19,1,spotify:album:7EKAfEIc9vry1WVbavPq15,https://open.spotify.com/album/7EKAfEIc9vry1WVbavPq15
938,single,63L3vuRRfaEIsQXsVsQ8oQ,https://i.scdn.co/image/ab67616d0000b273541df73c3300b8e692266d6a,Fight Song - EP,2015-05-12,4,spotify:album:63L3vuRRfaEIsQXsVsQ8oQ,https://open.spotify.com/album/63L3vuRRfaEIsQXsVsQ8oQ
940,single,6zcIEXAc5SYa7DMJ3CyACz,https://i.scdn.co/image/ab67616d0000b273d3701b4c2c0fd932e83e79e5,Lush Life,2015-06-05,1,spotify:album:6zcIEXAc5SYa7DMJ3CyACz,https://open.spotify.com/album/6zcIEXAc5SYa7DMJ3CyACz
943,single,6eHYEyGAO6phgXexCWV4Iw,https://i.scdn.co/image/ab67616d0000b2731b94f7cb179639b6b81697fb,"Flashlight (From ""Pitch Perfect 2"" Soundtrack)",2015-04-14,1,spotify:album:6eHYEyGAO6phgXexCWV4Iw,https://open.spotify.com/album/6eHYEyGAO6phgXexCWV4Iw
944,album,44qy89HXAh4e0ab35rlY2J,https://i.scdn.co/image/5b68c5596c39bc456b5fff8afd27264b381ad6d1,Wake Up (Deluxe),2015-10-13,18,spotify:album:44qy89HXAh4e0ab35rlY2J,https://open.spotify.com/album/44qy89HXAh4e0ab35rlY2J
945,single,2EGptGE7CCkr1dCO0QRGLQ,https://i.scdn.co/image/ab67616d0000b27346680279945e987eef9fed9b,SWAAY,2015-10-23,4,spotify:album:2EGptGE7CCkr1dCO0QRGLQ,https://open.spotify.com/album/2EGptGE7CCkr1dCO0QRGLQ
946,album,3Kbuu2tHsIbplFUkB7a5oE,https://i.scdn.co/image/6aef8a395be56c4d95fa3e8322c5f09f281d5115,Revival (Deluxe),2015-10-09,16,spotify:album:3Kbuu2tHsIbplFUkB7a5oE,https://open.spotify.com/album/3Kbuu2tHsIbplFUkB7a5oE
947,single,3kBBntDYL62xlqgnulskwv,https://i.scdn.co/image/b8031b4d2ec232ebf09b7a3f8dde20937e4bf291,Do It Again,2015-05-04,1,spotify:album:3kBBntDYL62xlqgnulskwv,https://open.spotify.com/album/3kBBntDYL62xlqgnulskwv
948,album,4G4Azv5cwPBv3vCA0mD6ei,https://i.scdn.co/image/ab67616d0000b273544ec8a153418e493cfb9f9d,Nick Jonas X2,2015-11-20,21,spotify:album:4G4Azv5cwPBv3vCA0mD6ei,https://open.spotify.com/album/4G4Azv5cwPBv3vCA0mD6ei
949,single,4pvMZr2Kfe1typbTqMHa8z,https://i.scdn.co/image/ab67616d0000b273c8dc7bd02b88a5a9834bda8e,Faded,2015-12-04,2,spotify:album:4pvMZr2Kfe1typbTqMHa8z,https://open.spotify.com/album/4pvMZr2Kfe1typbTqMHa8z
950,album,2mRBvhDWqm8Fj2U0F6mMY4,https://i.scdn.co/image/c21ef703a611fd731c45f344286614c879bde7a4,Blue Neighbourhood (Deluxe),2015-12-09,16,spotify:album:2mRBvhDWqm8Fj2U0F6mMY4,https://open.spotify.com/album/2mRBvhDWqm8Fj2U0F6mMY4
952,single,1sd9bVAWxBl0qeVS8tzlzL,https://i.scdn.co/image/ab67616d0000b2736fe5072e9b91105ca3fa8091,Never Forget You,2015-09-10,1,spotify:album:1sd9bVAWxBl0qeVS8tzlzL,https://open.spotify.com/album/1sd9bVAWxBl0qeVS8tzlzL
954,single,2hL8vuRtlo75Wr9PyZI5Jb,https://i.scdn.co/image/ab67616d0000b273137c52bef1a7b917847fa108,What Do You Mean?,2015-08-28,1,spotify:album:2hL8vuRtlo75Wr9PyZI5Jb,https://open.spotify.com/album/2hL8vuRtlo75Wr9PyZI5Jb
956,album,79dL7FLiJFOO0EoehUHQBv,https://i.scdn.co/image/249248e704f34007898ef0465f3c2b1c521d4347,Currents,2015-07-17,13,spotify:album:79dL7FLiJFOO0EoehUHQBv,https://open.spotify.com/album/79dL7FLiJFOO0EoehUHQBv
958,single,2BTYDZEWcHgCxCnDM4ribC,https://i.scdn.co/image/ab67616d0000b273a076b4e4c1653eddd26eedfc,Love Me Like You,2015-09-25,1,spotify:album:2BTYDZEWcHgCxCnDM4ribC,https://open.spotify.com/album/2BTYDZEWcHgCxCnDM4ribC
